    1,2018-08-19T08:15:35.088, -0.0054, 80.0797,3396.280,3661.208,-29.2353,3444.2504, 51.39, 2.388
    2,2018-08-19T08:15:35.226,  0.0020, 80.0788,3396.280,3661.212,-29.2347,3444.2466, 51.39, 2.388
    3,2018-08-19T08:15:35.374,  0.0099, 80.0778,3396.280,3661.217,-29.2341,3444.2424, 51.40, 2.388
    4,2018-08-19T08:15:35.523,  0.0179, 80.0769,3396.280,3661.221,-29.2335,3444.2382, 51.40, 2.388
    5,2018-08-19T08:15:35.660,  0.0252, 80.0760,3396.280,3661.225,-29.2329,3444.2344, 51.40, 2.388
    6,2018-08-19T08:15:35.808,  0.0331, 80.0750,3396.280,3661.230,-29.2323,3444.2302, 51.41, 2.388
    7,2018-08-19T08:15:35.957,  0.0411, 80.0740,3396.280,3661.234,-29.2317,3444.2260, 51.41, 2.388
    8,2018-08-19T08:15:36.094,  0.0484, 80.0731,3396.280,3661.238,-29.2312,3444.2221, 51.41, 2.388
    9,2018-08-19T08:15:36.242,  0.0564, 80.0721,3396.280,3661.242,-29.2306,3444.2180, 51.42, 2.388
   10,2018-08-19T08:15:36.391,  0.0643, 80.0711,3396.280,3661.247,-29.2299,3444.2138, 51.42, 2.388
   11,2018-08-19T08:15:36.528,  0.0716, 80.0702,3396.280,3661.251,-29.2294,3444.2099, 51.42, 2.388
   12,2018-08-19T08:15:36.676,  0.0796, 80.0692,3396.280,3661.255,-29.2288,3444.2058, 51.43, 2.388
   13,2018-08-19T08:15:36.825,  0.0875, 80.0683,3396.280,3661.259,-29.2282,3444.2016, 51.43, 2.388
   14,2018-08-19T08:15:36.962,  0.0949, 80.0674,3396.280,3661.263,-29.2276,3444.1977, 51.43, 2.388
   15,2018-08-19T08:15:37.111,  0.1028, 80.0664,3396.280,3661.268,-29.2270,3444.1935, 51.44, 2.388
   16,2018-08-19T08:15:37.259,  0.1108, 80.0654,3396.280,3661.272,-29.2264,3444.1894, 51.44, 2.388
   17,2018-08-19T08:15:37.408,  0.1187, 80.0644,3396.280,3661.277,-29.2258,3444.1852, 51.44, 2.388
   18,2018-08-19T08:15:37.545,  0.1260, 80.0635,3396.280,3661.281,-29.2252,3444.1813, 51.45, 2.388
   19,2018-08-19T08:15:37.693,  0.1340, 80.0625,3396.280,3661.285,-29.2246,3444.1771, 51.45, 2.388
   20,2018-08-19T08:15:37.842,  0.1419, 80.0615,3396.280,3661.289,-29.2240,3444.1730, 51.45, 2.388
