    1,2016-05-19T08:19:51.219, -0.0348, 80.0716,3396.290,3662.215,-28.9471,3444.0121, 50.59, 2.200
    2,2016-05-19T08:19:51.357, -0.0275, 80.0707,3396.290,3662.219,-28.9462,3444.0085, 50.59, 2.200
    3,2016-05-19T08:19:51.505, -0.0195, 80.0697,3396.290,3662.224,-28.9453,3444.0045, 50.59, 2.200
    4,2016-05-19T08:19:51.654, -0.0116, 80.0687,3396.290,3662.228,-28.9443,3444.0005, 50.59, 2.200
    5,2016-05-19T08:19:51.791, -0.0043, 80.0678,3396.290,3662.232,-28.9435,3443.9968, 50.59, 2.200
    6,2016-05-19T08:19:51.939,  0.0037, 80.0668,3396.290,3662.236,-28.9425,3443.9928, 50.58, 2.200
    7,2016-05-19T08:19:52.088,  0.0116, 80.0658,3396.290,3662.240,-28.9416,3443.9888, 50.58, 2.200
    8,2016-05-19T08:19:52.225,  0.0189, 80.0649,3396.290,3662.244,-28.9407,3443.9851, 50.58, 2.200
    9,2016-05-19T08:19:52.373,  0.0269, 80.0639,3396.290,3662.249,-28.9398,3443.9811, 50.58, 2.200
   10,2016-05-19T08:19:52.522,  0.0348, 80.0629,3396.290,3662.253,-28.9388,3443.9771, 50.57, 2.200
   11,2016-05-19T08:19:52.659,  0.0421, 80.0620,3396.290,3662.257,-28.9379,3443.9734, 50.57, 2.200
   12,2016-05-19T08:19:52.807,  0.0501, 80.0610,3396.290,3662.261,-28.9370,3443.9694, 50.57, 2.200
   13,2016-05-19T08:19:52.956,  0.0580, 80.0601,3396.290,3662.265,-28.9360,3443.9654, 50.57, 2.200
   14,2016-05-19T08:19:53.104,  0.0660, 80.0591,3396.290,3662.270,-28.9351,3443.9614, 50.57, 2.200
   15,2016-05-19T08:19:53.241,  0.0733, 80.0582,3396.290,3662.274,-28.9342,3443.9578, 50.56, 2.200
   16,2016-05-19T08:19:53.390,  0.0812, 80.0572,3396.290,3662.278,-28.9333,3443.9538, 50.56, 2.200
   17,2016-05-19T08:19:53.539,  0.0892, 80.0562,3396.290,3662.282,-28.9323,3443.9498, 50.56, 2.200
   18,2016-05-19T08:19:53.676,  0.0965, 80.0553,3396.290,3662.286,-28.9314,3443.9461, 50.56, 2.200
   19,2016-05-19T08:19:53.824,  0.1044, 80.0543,3396.290,3662.290,-28.9305,3443.9421, 50.55, 2.200
   20,2016-05-19T08:19:53.973,  0.1124, 80.0533,3396.290,3662.295,-28.9295,3443.9381, 50.55, 2.200
   21,2016-05-19T08:19:54.110,  0.1197, 80.0524,3396.290,3662.299,-28.9287,3443.9344, 50.55, 2.200
   22,2016-05-19T08:19:54.258,  0.1277, 80.0514,3396.290,3662.303,-28.9277,3443.9304, 50.55, 2.200
   23,2016-05-19T08:19:54.407,  0.1356, 80.0504,3396.290,3662.307,-28.9268,3443.9264, 50.55, 2.200
   24,2016-05-19T08:19:54.544,  0.1429, 80.0495,3396.290,3662.311,-28.9259,3443.9227, 50.54, 2.200
   25,2016-05-19T08:19:54.692,  0.1509, 80.0485,3396.290,3662.315,-28.9249,3443.9187, 50.54, 2.200
   26,2016-05-19T08:19:54.841,  0.1588, 80.0476,3396.290,3662.320,-28.9240,3443.9147, 50.54, 2.200
   27,2016-05-19T08:19:54.989,  0.1668, 80.0466,3396.290,3662.324,-28.9230,3443.9107, 50.54, 2.200
   28,2016-05-19T08:19:55.126,  0.1741, 80.0457,3396.290,3662.328,-28.9221,3443.9070, 50.53, 2.200
   29,2016-05-19T08:19:55.275,  0.1820, 80.0447,3396.290,3662.332,-28.9212,3443.9030, 50.53, 2.200
   30,2016-05-19T08:19:55.424,  0.1900, 80.0437,3396.290,3662.336,-28.9202,3443.8990, 50.53, 2.200
   31,2016-05-19T08:19:55.561,  0.1973, 80.0428,3396.290,3662.340,-28.9194,3443.8953, 50.53, 2.200
   32,2016-05-19T08:19:55.709,  0.2052, 80.0418,3396.290,3662.345,-28.9184,3443.8913, 50.53, 2.200
   33,2016-05-19T08:19:55.858,  0.2132, 80.0408,3396.290,3662.349,-28.9175,3443.8873, 50.52, 2.200
   34,2016-05-19T08:19:55.995,  0.2205, 80.0399,3396.290,3662.353,-28.9166,3443.8836, 50.52, 2.200
   35,2016-05-19T08:19:56.143,  0.2284, 80.0389,3396.290,3662.357,-28.9156,3443.8796, 50.52, 2.200
   36,2016-05-19T08:19:56.292,  0.2364, 80.0379,3396.290,3662.361,-28.9147,3443.8756, 50.52, 2.200
   37,2016-05-19T08:19:56.429,  0.2437, 80.0370,3396.290,3662.365,-28.9138,3443.8719, 50.51, 2.200
   38,2016-05-19T08:19:56.577,  0.2517, 80.0361,3396.290,3662.370,-28.9128,3443.8679, 50.51, 2.200
   39,2016-05-19T08:19:56.726,  0.2596, 80.0351,3396.290,3662.374,-28.9119,3443.8638, 50.51, 2.200
   40,2016-05-19T08:19:56.874,  0.2675, 80.0341,3396.289,3662.378,-28.9109,3443.8598, 50.51, 2.200
   41,2016-05-19T08:19:57.011,  0.2749, 80.0332,3396.289,3662.382,-28.9100,3443.8561, 50.51, 2.200
   42,2016-05-19T08:19:57.160,  0.2828, 80.0322,3396.289,3662.386,-28.9091,3443.8521, 50.50, 2.200
   43,2016-05-19T08:19:57.308,  0.2907, 80.0312,3396.289,3662.391,-28.9081,3443.8481, 50.50, 2.200
   44,2016-05-19T08:19:57.446,  0.2981, 80.0303,3396.289,3662.395,-28.9072,3443.8444, 50.50, 2.200
   45,2016-05-19T08:19:57.594,  0.3060, 80.0293,3396.289,3662.399,-28.9063,3443.8404, 50.50, 2.200
   46,2016-05-19T08:19:57.743,  0.3140, 80.0283,3396.289,3662.403,-28.9053,3443.8364, 50.49, 2.200
   47,2016-05-19T08:19:57.880,  0.3213, 80.0274,3396.289,3662.407,-28.9044,3443.8327, 50.49, 2.200
   48,2016-05-19T08:19:58.028,  0.3292, 80.0264,3396.289,3662.411,-28.9035,3443.8287, 50.49, 2.200
   49,2016-05-19T08:19:58.177,  0.3372, 80.0254,3396.289,3662.416,-28.9025,3443.8247, 50.49, 2.200
   50,2016-05-19T08:19:58.314,  0.3445, 80.0245,3396.289,3662.419,-28.9016,3443.8210, 50.49, 2.200
   51,2016-05-19T08:19:58.462,  0.3524, 80.0236,3396.289,3662.424,-28.9006,3443.8170, 50.48, 2.200
   52,2016-05-19T08:19:58.611,  0.3604, 80.0226,3396.289,3662.428,-28.8997,3443.8129, 50.48, 2.200
   53,2016-05-19T08:19:58.759,  0.3683, 80.0216,3396.289,3662.432,-28.8987,3443.8089, 50.48, 2.200
   54,2016-05-19T08:19:58.896,  0.3757, 80.0207,3396.289,3662.436,-28.8978,3443.8052, 50.48, 2.200
   55,2016-05-19T08:19:59.045,  0.3836, 80.0197,3396.289,3662.440,-28.8969,3443.8012, 50.48, 2.200
   56,2016-05-19T08:19:59.193,  0.3915, 80.0187,3396.289,3662.445,-28.8959,3443.7972, 50.47, 2.200
   57,2016-05-19T08:19:59.331,  0.3989, 80.0178,3396.289,3662.449,-28.8950,3443.7935, 50.47, 2.200
   58,2016-05-19T08:19:59.479,  0.4068, 80.0168,3396.289,3662.453,-28.8941,3443.7895, 50.47, 2.200
   59,2016-05-19T08:19:59.628,  0.4147, 80.0158,3396.289,3662.457,-28.8931,3443.7854, 50.47, 2.200
   60,2016-05-19T08:19:59.765,  0.4221, 80.0149,3396.289,3662.461,-28.8922,3443.7817, 50.46, 2.200
   61,2016-05-19T08:19:59.913,  0.4300, 80.0139,3396.289,3662.465,-28.8912,3443.7777, 50.46, 2.200
   62,2016-05-19T08:20:00.062,  0.4380, 80.0130,3396.289,3662.470,-28.8903,3443.7737, 50.46, 2.200
   63,2016-05-19T08:20:00.199,  0.4453, 80.0120,3396.289,3662.474,-28.8894,3443.7700, 50.46, 2.200
   64,2016-05-19T08:20:00.347,  0.4532, 80.0111,3396.289,3662.478,-28.8884,3443.7660, 50.46, 2.200
